"state","year","agi_group","age_group","net_n1","outflow_rate","net_y2_agi"
"Pool 5",2022,2,0,1846,0.0623787606682434,33165
"Pool 5",2022,2,1,1672,0.0873027742466163,31028
"Pool 5",2022,2,2,805,0.0851987142022209,14408
"Pool 5",2022,2,3,-226,0.0560555160491405,-4484
"Pool 5",2022,2,4,-138,0.0444184064763528,-2814
"Pool 5",2022,2,5,-270,0.0391802496078565,-4805
"Pool 5",2022,2,6,3,0.0263328113297474,-170
"Pool 5",2022,3,0,2039,0.0532059748293697,70682
"Pool 5",2022,3,1,2747,0.0755619962608128,98420
"Pool 5",2022,3,2,1570,0.0724433554304871,59301
"Pool 5",2022,3,3,-780,0.044110954823763,-30253
"Pool 5",2022,3,4,-601,0.0329033916501595,-22694
"Pool 5",2022,3,5,-619,0.0313425391976559,-23883
"Pool 5",2022,3,6,-278,0.0246043618612708,-10210
"Pool 5",2022,4,0,1754,0.0464932032357602,109299
"Pool 5",2022,4,1,1531,0.0798909425229052,94076
"Pool 5",2022,4,2,1911,0.0697362499669099,119801
"Pool 5",2022,4,3,-467,0.0445406241424901,-28249
"Pool 5",2022,4,4,-485,0.0294061419211318,-30826
"Pool 5",2022,4,5,-529,0.0284200042683361,-33002
"Pool 5",2022,4,6,-207,0.024258525325552,-12499
"Pool 5",2022,5,0,483,0.0445415748391329,41140
"Pool 5",2022,5,1,643,0.0904331759392322,54547
"Pool 5",2022,5,2,1284,0.074199203187251,111680
"Pool 5",2022,5,3,-431,0.0465770885336449,-37844
"Pool 5",2022,5,4,-405,0.0304354827578274,-35070
"Pool 5",2022,5,5,-411,0.0288297549237203,-34884
"Pool 5",2022,5,6,-197,0.0242641421975005,-17289
"Pool 5",2022,6,0,-337,0.039984938333414,-39618
"Pool 5",2022,6,1,184,0.119082997240501,23013
"Pool 5",2022,6,2,1430,0.0743469790741747,194473
"Pool 5",2022,6,3,-174,0.0426878191101386,-16813
"Pool 5",2022,6,4,-777,0.0309605300342261,-106236
"Pool 5",2022,6,5,-757,0.0303294266708901,-101706
"Pool 5",2022,6,6,-243,0.0247652420418529,-32348
"Pool 5",2022,7,0,1403,0.0341651082443184,1266020
"Pool 5",2022,7,1,24,0.146473779385172,-11732
"Pool 5",2022,7,2,720,0.0711666917784139,339529
"Pool 5",2022,7,3,507,0.0371763703795716,441397
"Pool 5",2022,7,4,-28,0.0282235498752174,96415
"Pool 5",2022,7,5,142,0.0306324283638782,295861
"Pool 5",2022,7,6,38,0.0270203130075863,104548
"Pool 5",2023,0,0,11178,0.0436712362838678,666903
"Pool 5",2023,0,1,8590,0.0819875148482321,350139
"Pool 5",2023,0,2,7000,0.0671170237146817,579082
"Pool 5",2023,0,3,-533,0.0380088977355858,55773
"Pool 5",2023,0,4,-1420,0.0269809637279678,-86217
"Pool 5",2023,0,5,-1966,0.026643267389917,-176188
"Pool 5",2023,0,6,-493,0.0225241397160426,-55684
"Pool 5",2023,1,0,314,0.0575662447257384,2177
"Pool 5",2023,1,1,454,0.0933823529411765,2710
"Pool 5",2023,1,2,131,0.0879316626857212,733
"Pool 5",2023,1,3,-28,0.0553330457822417,-19
"Pool 5",2023,1,4,-63,0.0422213148223765,-401
"Pool 5",2023,1,5,-177,0.0413180589522461,-779
"Pool 5",2023,1,6,-3,0.0247291464811063,-67
"Pool 5",2023,2,0,2645,0.0602483469345396,50239
"Pool 5",2023,2,1,2158,0.0882970801053696,39999
"Pool 5",2023,2,2,621,0.0814374989748552,12365
"Pool 5",2023,2,3,67,0.0481217963430495,936
"Pool 5",2023,2,4,-76,0.0399645102804459,-1147
"Pool 5",2023,2,5,-138,0.0341443236942052,-2159
"Pool 5",2023,2,6,13,0.0254181591140613,245
"Pool 5",2023,3,0,3921,0.0502175489485134,140128
"Pool 5",2023,3,1,3585,0.0740703924882055,129344
"Pool 5",2023,3,2,1490,0.0669856764196146,54876
"Pool 5",2023,3,3,-278,0.0391758198071309,-10946
"Pool 5",2023,3,4,-308,0.0298262645198005,-12092
"Pool 5",2023,3,5,-389,0.0273014901000204,-14859
"Pool 5",2023,3,6,-179,0.0223269410074843,-6195
"Pool 5",2023,4,0,2156,0.0413759322754452,134462
"Pool 5",2023,4,1,1501,0.0762044993724051,91774
"Pool 5",2023,4,2,1670,0.0599251552411893,104991
"Pool 5",2023,4,3,-292,0.0381455896052361,-17964
"Pool 5",2023,4,4,-345,0.0257975274487767,-21641
"Pool 5",2023,4,5,-329,0.0239591306360028,-20263
"Pool 5",2023,4,6,-49,0.0201564380264741,-2434
"Pool 5",2023,5,0,908,0.0396374735397951,78542
"Pool 5",2023,5,1,582,0.0916316392816202,49610
"Pool 5",2023,5,2,1193,0.0657230681249553,103489
"Pool 5",2023,5,3,-264,0.0383460186354483,-22340
"Pool 5",2023,5,4,-203,0.0253690245113529,-17558
"Pool 5",2023,5,5,-266,0.0227906976744186,-23238
"Pool 5",2023,5,6,-134,0.0216725007118093,-11421
"Pool 5",2023,6,0,450,0.034191517656401,47413
"Pool 5",2023,6,1,288,0.106240713224368,33758
"Pool 5",2023,6,2,1410,0.0642398987695261,185010
"Pool 5",2023,6,3,-54,0.0348066252381309,-4857
"Pool 5",2023,6,4,-430,0.0249228834705385,-59928
"Pool 5",2023,6,5,-583,0.024181567789718,-81558
"Pool 5",2023,6,6,-181,0.0210377023992436,-25012
"Pool 5",2023,7,0,784,0.0299261419282627,213941
"Pool 5",2023,7,1,22,0.138121546961326,2945
"Pool 5",2023,7,2,485,0.0616552644752211,117617
"Pool 5",2023,7,3,316,0.0314754399669163,110961
"Pool 5",2023,7,4,5,0.0222378567782698,26550
"Pool 5",2023,7,5,-84,0.0279599938661805,-33332
"Pool 5",2023,7,6,40,0.0250306215180371,-10800
